1007,385,Λύσσα,2023-05-24,2023-06-13
1008,385,Κάταγμα,2024-06-20,2024-07-16
1009,602,Εξέταση Οδοντοστοιχίας,2023-08-29,
1010,832,Λύσσα,2024-02-06,2024-02-23
1011,28,Εξέταση Οδοντοστοιχίας,2024-12-01,2024-12-29
1012,727,Εξέταση Αίματος,2024-06-18,2024-07-02
1013,746,Γαστρεντερίτιδα,2023-05-21,2023-05-22
1014,513,Πυρετός,2023-11-17,
1015,382,Εξέταση Αίματος,2025-01-18,
1016,800,Αλλεργική Κρίση,2023-12-31,2024-01-26
1017,815,Χειρουργείο,2023-04-23,2023-05-07
1018,904,Αλλεργική Κρίση,2023-11-02,2023-12-01
1019,455,Λύσσα,2024-03-12,2024-04-01
1020,373,Αλλεργική Κρίση,2024-08-04,
1021,281,Κάταγμα,2023-08-18,
1022,685,Στείρωση,2024-10-13,
1023,593,Εμβολιασμός,2024-04-22,2024-05-02
1024,11,Κάταγμα,2024-08-01,2024-08-10
1025,122,Στείρωση,2024-12-14,
1026,816,Κάταγμα,2024-04-30,2024-05-01
1027,90,Εξέταση Οδοντοστοιχίας,2023-11-14,2023-11-20
1028,632,Καλαζάρ,2023-11-11,2023-12-09
1029,384,Πυρετός,2024-10-28,2024-11-12
1030,596,Κάταγμα,2024-03-24,2024-04-06
1031,36,Καλαζάρ,2024-05-12,2024-05-21
1032,338,Εμβολιασμός,2024-05-21,2024-06-12
1033,502,Αλλεργική Κρίση,2023-07-27,2023-07-28
1034,492,Λύσσα,2024-08-07,2024-08-14
1035,578,Καλαζάρ,2025-01-31,2025-02-19
1036,519,Πυρετός,2023-05-30,2023-06-08
1037,146,Αλλεργική Κρίση,2024-05-06,2024-05-30
1038,974,Λύσσα,2023-08-30,2023-09-29
1039,783,Εξέταση Αίματος,2024-12-02,2024-12-31
1040,670,Λύσσα,2024-01-16,2024-02-10
1041,666,Κάταγμα,2024-08-07,2024-08-21
1042,631,Χειρουργείο,2023-02-24,2023-03-10
1043,3,Εμβολιασμός,2023-02-02,2023-02-24
1044,210,Εμβολιασμός,2023-05-18,
1045,783,Χειρουργείο,2025-02-02,2025-02-17
1046,667,Μηνιαίος Έλεγχος,2024-01-19,2024-02-15
1047,379,Χειρουργείο,2024-12-22,2024-12-28
1048,229,Αλλεργική Κρίση,2024-02-29,2024-03-07
1049,512,Κάταγμα,2024-04-08,2024-04-28
1050,182,Εμβολιασμός,2024-11-16,2024-11-19
1051,943,Κάταγμα,2023-06-18,
1052,696,Εξέταση Οδοντοστοιχίας,2023-09-15,2023-09-29
1053,251,Εμβολιασμός,2023-11-23,
1054,671,Χειρουργείο,2023-05-26,2023-06-24
1055,666,Καλαζάρ,2023-08-21,2023-08-25
1056,300,Στείρωση,2024-04-03,2024-04-26
1057,610,Χειρουργείο,2023-10-12,2023-10-27
1058,571,Καλαζάρ,2024-10-16,
1059,379,Πυρετός,2025-02-09,2025-03-08
1060,400,Μηνιαίος Έλεγχος,2023-12-28,2023-12-28
1061,476,Στείρωση,2024-10-26,
1062,563,Καλαζάρ,2024-01-02,
1063,189,Μηνιαίος Έλεγχος,2025-01-12,
1064,263,Εξέταση Αίματος,2024-03-18,2024-04-15
1065,860,Λύσσα,2024-03-11,
1066,982,Καλαζάρ,2024-12-20,
1067,627,Λύσσα,2023-11-11,
1068,141,Εξέταση Οδοντοστοιχίας,2024-09-19,
1069,197,Εμβολιασμός,2024-03-27,2024-03-30
1070,861,Εμβολιασμός,2024-05-19,2024-05-21
1071,970,Πυρετός,2023-05-30,2023-06-19
1072,186,Αλλεργική Κρίση,2023-03-23,2023-04-04
1073,178,Κάταγμα,2024-03-16,2024-03-20
1074,215,Αλλεργική Κρίση,2024-05-19,2024-06-02
1075,659,Στείρωση,2023-10-04,2023-10-15
1076,496,Καλαζάρ,2023-12-13,2023-12-18
1077,568,Χειρουργείο,2023-07-15,
1078,485,Εμβολιασμός,2023-12-08,2023-12-15
1079,798,Εμβολιασμός,2024-10-06,
1080,943,Καλαζάρ,2024-10-13,2024-11-03
1081,904,Γαστρεντερίτιδα,2024-11-13,2024-11-17
1082,457,Καλαζάρ,2023-06-25,2023-07-14
1083,455,Καλαζάρ,2023-08-30,2023-09-12
1084,512,Πυρετός,2024-10-28,2024-11-14
1085,915,Χειρουργείο,2023-10-14,
1086,285,Καλαζάρ,2024-06-13,2024-07-09
1087,786,Γαστρεντερίτιδα,2024-08-26,2024-09-15
1088,530,Χειρουργείο,2023-06-30,2023-07-08
1089,937,Πυρετός,2024-03-03,2024-03-08
1090,301,Πυρετός,2025-01-29,2025-02-05
1091,835,Πυρετός,2024-04-01,2024-04-23
1092,203,Λύσσα,2024-03-15,2024-04-03
1093,211,Κάταγμα,2023-02-21,2023-03-18
1094,358,Καλαζάρ,2023-11-14,2023-12-03
1095,68,Αλλεργική Κρίση,2024-10-26,2024-11-19
1096,395,Χειρουργείο,2023-11-30,2023-12-19
1097,485,Μηνιαίος Έλεγχος,2025-01-08,2025-01-11
1098,135,Κάταγμα,2025-01-05,
1099,312,Πυρετός,2023-08-12,2023-09-05
1100,107,Γαστρεντερίτιδα,2024-01-07,2024-01-12
1101,369,Λύσσα,2023-06-26,2023-07-11
1102,862,Λύσσα,2025-02-06,2025-03-05
1103,964,Γαστρεντερίτιδα,2023-12-14,2023-12-21
1104,843,Εξέταση Αίματος,2023-12-26,2024-01-02
1105,125,Εμβολιασμός,2024-07-12,2024-07-18
1106,659,Καλαζάρ,2023-05-14,2023-06-13
1107,541,Εμβολιασμός,2024-09-14,2024-09-18
1108,939,Γαστρεντερίτιδα,2023-08-25,
1109,421,Γαστρεντερίτιδα,2024-02-24,2024-02-24
1110,311,Στείρωση,2023-10-24,2023-11-22
1111,937,Εξέταση Αίματος,2024-05-29,
1112,304,Λύσσα,2024-10-05,2024-10-05
1113,174,Εμβολιασμός,2024-05-06,2024-05-16
1114,446,Λύσσα,2024-04-11,2024-04-21
1115,751,Στείρωση,2024-01-27,2024-02-05
1116,951,Στείρωση,2025-01-16,
1117,498,Εμβολιασμός,2024-12-27,2024-12-30
1118,658,Στείρωση,2023-12-28,2024-01-08
1119,70,Εξέταση Οδοντοστοιχίας,2024-11-11,2024-12-02
1120,268,Χειρουργείο,2023-03-07,2023-04-02
1121,250,Λύσσα,2024-05-04,2024-05-26
1122,991,Καλαζάρ,2024-08-16,2024-09-04
1123,997,Χειρουργείο,2024-10-30,
1124,777,Κάταγμα,2024-02-07,2024-02-16
1125,572,Καλαζάρ,2023-07-18,2023-07-23
1126,162,Εξέταση Οδοντοστοιχίας,2025-01-07,
1127,938,Γαστρεντερίτιδα,2023-04-17,
1128,890,Πυρετός,2023-06-17,2023-07-12
1129,275,Στείρωση,2024-05-24,2024-06-12
1130,820,Καλαζάρ,2024-01-30,2024-02-02
1131,178,Αλλεργική Κρίση,2024-05-10,2024-05-24
1132,201,Στείρωση,2023-10-20,2023-11-06
1133,121,Μηνιαίος Έλεγχος,2023-09-15,2023-09-25
1134,906,Κάταγμα,2023-05-01,
1135,462,Γαστρεντερίτιδα,2024-02-17,2024-02-26
1136,395,Λύσσα,2023-05-19,2023-05-23
1137,710,Μηνιαίος Έλεγχος,2024-10-30,2024-11-11
1138,815,Καλαζάρ,2023-05-17,2023-05-28
1139,33,Λύσσα,2024-05-25,
1140,542,Εξέταση Αίματος,2023-12-08,2023-12-11
1141,959,Εξέταση Αίματος,2024-11-03,2024-11-13
1142,443,Πυρετός,2024-08-31,
1143,314,Εμβολιασμός,2024-08-30,
1144,905,Αλλεργική Κρίση,2023-06-30,2023-07-03
1145,827,Εμβολιασμός,2023-10-01,
1146,519,Εμβολιασμός,2024-07-12,2024-07-29
1147,989,Στείρωση,2024-03-26,2024-03-31
1148,421,Εξέταση Οδοντοστοιχίας,2025-01-11,2025-02-10
1149,303,Κάταγμα,2023-08-25,2023-08-29
1150,680,Κάταγμα,2023-08-11,
1151,427,Στείρωση,2023-11-03,2023-11-26
1152,815,Πυρετός,2024-07-31,2024-08-26
1153,972,Εμβολιασμός,2023-03-24,
1154,255,Εμβολιασμός,2023-08-05,2023-08-08
1155,670,Αλλεργική Κρίση,2023-10-12,
1156,843,Εξέταση Αίματος,2024-06-27,2024-07-14
1157,519,Εξέταση Αίματος,2024-11-14,2024-12-01
1158,481,Αλλεργική Κρίση,2024-05-03,2024-05-12
1159,779,Γαστρεντερίτιδα,2023-11-08,2023-11-22
1160,775,Μηνιαίος Έλεγχος,2024-02-13,2024-03-14
1161,702,Λύσσα,2024-05-12,2024-06-05
1162,597,Εξέταση Οδοντοστοιχίας,2024-01-10,
1163,718,Γαστρεντερίτιδα,2023-05-09,2023-05-25
1164,638,Λύσσα,2025-02-10,2025-02-28
1165,897,Πυρετός,2024-11-30,2024-12-29
1166,113,Αλλεργική Κρίση,2023-02-27,
1167,607,Αλλεργική Κρίση,2023-11-17,
1168,907,Στείρωση,2024-11-18,2024-11-26
1169,105,Εμβολιασμός,2023-09-25,2023-10-12
1170,206,Λύσσα,2024-02-01,2024-02-21
1171,625,Εμβολιασμός,2023-03-01,2023-03-24
1172,81,Λύσσα,2024-07-16,2024-08-14
1173,674,Εξέταση Αίματος,2023-08-20,2023-09-13
1174,65,Μηνιαίος Έλεγχος,2023-03-27,2023-04-11
1175,28,Εξέταση Αίματος,2025-02-08,2025-02-25
1176,360,Καλαζάρ,2024-06-22,2024-07-20
1177,253,Εμβολιασμός,2023-08-04,2023-08-16
1178,718,Εξέταση Οδοντοστοιχίας,2024-02-14,
1179,682,Κάταγμα,2023-09-11,2023-09-27
1180,219,Κάταγμα,2023-08-31,2023-09-26
1181,189,Κάταγμα,2024-02-13,2024-02-27
1182,622,Εξέταση Αίματος,2024-09-16,2024-10-04
1183,826,Γαστρεντερίτιδα,2024-02-17,2024-03-16
1184,65,Αλλεργική Κρίση,2023-10-22,
1185,896,Χειρουργείο,2023-07-21,2023-07-31
1186,879,Εμβολιασμός,2023-08-20,2023-08-21
1187,161,Χειρουργείο,2023-10-16,
1188,240,Εξέταση Αίματος,2025-01-14,2025-02-08
1189,805,Γαστρεντερίτιδα,2023-09-04,2023-09-16
1190,17,Εξέταση Οδοντοστοιχίας,2024-07-26,2024-08-11
1191,907,Στείρωση,2023-09-15,2023-09-23
1192,551,Καλαζάρ,2024-02-09,2024-02-29
1193,841,Γαστρεντερίτιδα,2025-01-11,2025-01-22
1194,93,Εμβολιασμός,2023-03-06,2023-03-07
1195,245,Χειρουργείο,2024-03-10,2024-03-27
1196,248,Μηνιαίος Έλεγχος,2024-05-29,2024-06-16
1197,618,Εξέταση Οδοντοστοιχίας,2024-02-03,2024-02-12
1198,786,Χειρουργείο,2024-10-23,2024-10-31
1199,254,Εξέταση Οδοντοστοιχίας,2023-11-07,2023-12-03
1200,316,Χειρουργείο,2024-10-08,
1201,742,Μηνιαίος Έλεγχος,2024-10-19,2024-10-31
1202,999,Λύσσα,2024-03-17,
1203,276,Αλλεργική Κρίση,2025-01-26,2025-02-20
1204,382,Χειρουργείο,2024-05-01,2024-05-01
1205,225,Εμβολιασμός,2023-11-19,2023-12-17
1206,5,Πυρετός,2024-05-05,2024-06-04
1207,4,Λύσσα,2024-12-02,2024-12-08
1208,86,Αλλεργική Κρίση,2023-08-30,2023-09-23
1209,357,Στείρωση,2024-08-10,
1210,846,Στείρωση,2024-05-01,2024-05-20
1211,832,Αλλεργική Κρίση,2023-06-10,2023-07-10
1212,757,Πυρετός,2024-04-29,2024-05-28
1213,616,Λύσσα,2024-04-18,2024-04-25
1214,514,Εξέταση Οδοντοστοιχίας,2024-03-03,
1215,940,Εμβολιασμός,2024-06-27,2024-07-09
1216,592,Γαστρεντερίτιδα,2023-12-24,
1217,705,Γαστρεντερίτιδα,2024-08-23,2024-09-14
1218,345,Εμβολιασμός,2024-08-31,
1219,426,Εμβολιασμός,2024-11-19,2024-11-26
1220,965,Γαστρεντερίτιδα,2023-04-22,2023-05-20
1221,381,Λύσσα,2024-04-11,2024-05-09
1222,700,Εξέταση Οδοντοστοιχίας,2024-11-23,2024-12-20
1223,578,Καλαζάρ,2023-08-14,2023-09-09
1224,520,Εξέταση Οδοντοστοιχίας,2023-02-11,2023-03-09
1225,690,Μηνιαίος Έλεγχος,2023-02-28,2023-03-21
1226,393,Μηνιαίος Έλεγχος,2024-05-14,2024-06-09
1227,605,Λύσσα,2023-06-16,2023-07-01
1228,46,Κάταγμα,2024-02-17,2024-02-27
1229,538,Εξέταση Οδοντοστοιχίας,2024-03-16,2024-03-26
1230,672,Εμβολιασμός,2024-08-20,2024-08-26
1231,60,Μηνιαίος Έλεγχος,2024-06-13,2024-07-10
1232,94,Αλλεργική Κρίση,2024-08-09,2024-09-01
1233,132,Λύσσα,2023-07-02,
1234,550,Γαστρεντερίτιδα,2024-07-22,2024-08-03
1235,862,Εξέταση Οδοντοστοιχίας,2023-05-27,2023-06-26
1236,33,Κάταγμα,2023-02-06,2023-02-06
1237,996,Στείρωση,2023-10-05,2023-10-16
1238,358,Κάταγμα,2023-03-20,
1239,772,Εμβολιασμός,2024-04-18,
1240,441,Εξέταση Αίματος,2024-06-17,2024-06-19
1241,442,Γαστρεντερίτιδα,2023-02-17,2023-03-14
1242,634,Εξέταση Οδοντοστοιχίας,2024-04-13,2024-04-28
1243,353,Γαστρεντερίτιδα,2024-11-26,2024-12-05
1244,199,Μηνιαίος Έλεγχος,2024-12-24,2025-01-06
1245,569,Εξέταση Οδοντοστοιχίας,2024-04-01,
1246,387,Χειρουργείο,2023-03-17,2023-03-20
1247,362,Αλλεργική Κρίση,2023-04-23,
1248,419,Εμβολιασμός,2024-08-10,2024-08-20
1249,713,Εξέταση Οδοντοστοιχίας,2024-04-22,
1250,949,Πυρετός,2024-04-22,2024-05-10
1251,464,Καλαζάρ,2023-11-13,2023-11-23
1252,659,Εμβολιασμός,2023-05-07,
1253,726,Καλαζάρ,2023-03-11,2023-04-07
1254,441,Εξέταση Αίματος,2023-03-27,2023-04-21
1255,571,Στείρωση,2024-03-24,2024-04-01
1256,946,Εμβολιασμός,2023-11-18,2023-11-29
1257,873,Καλαζάρ,2024-07-18,2024-07-22
1258,447,Εξέταση Οδοντοστοιχίας,2025-01-06,2025-01-27
1259,530,Εξέταση Αίματος,2024-06-08,2024-06-11
1260,237,Κάταγμα,2024-12-11,2024-12-29
1261,364,Γαστρεντερίτιδα,2023-12-11,2023-12-23
1262,158,Στείρωση,2023-08-10,2023-08-10
1263,420,Λύσσα,2023-10-10,2023-10-28
1264,502,Μηνιαίος Έλεγχος,2024-04-25,2024-05-04
1265,475,Γαστρεντερίτιδα,2024-02-06,2024-02-08
1266,869,Λύσσα,2023-08-22,2023-08-29
1267,536,Στείρωση,2023-06-30,2023-07-24
1268,337,Καλαζάρ,2024-01-05,2024-02-01
1269,63,Στείρωση,2025-01-26,2025-02-03
1270,336,Στείρωση,2023-08-18,
1271,603,Μηνιαίος Έλεγχος,2024-06-24,2024-07-07
1272,375,Χειρουργείο,2023-02-19,
1273,591,Πυρετός,2023-09-28,2023-10-28
1274,443,Αλλεργική Κρίση,2024-11-22,2024-12-18
1275,548,Στείρωση,2024-03-24,2024-04-05
1276,431,Αλλεργική Κρίση,2023-04-13,2023-04-21
1277,136,Γαστρεντερίτιδα,2024-06-14,2024-06-28
1278,556,Εξέταση Οδοντοστοιχίας,2023-12-22,2024-01-16
1279,913,Καλαζάρ,2023-09-05,2023-09-27
1280,144,Λύσσα,2024-02-12,2024-03-03
1281,86,Εξέταση Οδοντοστοιχίας,2023-05-09,2023-05-27
1282,72,Εμβολιασμός,2024-12-19,2025-01-01
1283,73,Εξέταση Αίματος,2023-10-04,2023-10-31
1284,315,Πυρετός,2024-10-29,2024-11-08
1285,35,Εμβολιασμός,2024-01-01,2024-01-17
1286,981,Στείρωση,2023-05-15,2023-06-04
1287,250,Λύσσα,2024-03-07,2024-03-13
1288,926,Αλλεργική Κρίση,2024-09-27,2024-10-14
1289,133,Στείρωση,2023-10-07,2023-10-24
1290,685,Χειρουργείο,2023-06-08,2023-06-26
1291,227,Εμβολιασμός,2024-05-21,2024-06-13
1292,443,Χειρουργείο,2023-12-10,
1293,136,Πυρετός,2023-06-30,2023-07-11
1294,693,Εμβολιασμός,2023-07-17,2023-07-25
1295,839,Καλαζάρ,2023-11-25,2023-12-22
1296,529,Εξέταση Αίματος,2023-05-18,
1297,318,Αλλεργική Κρίση,2024-08-26,2024-09-09
1298,681,Μηνιαίος Έλεγχος,2024-04-26,2024-05-11
1299,909,Στείρωση,2024-11-13,
1300,532,Λύσσα,2025-01-30,2025-02-22
1301,497,Μηνιαίος Έλεγχος,2024-08-18,2024-08-21
1302,806,Καλαζάρ,2023-03-09,2023-03-24
1303,458,Κάταγμα,2024-11-21,2024-11-30
1304,889,Εξέταση Οδοντοστοιχίας,2023-07-13,
1305,156,Κάταγμα,2024-07-25,2024-07-28
1306,560,Εμβολιασμός,2025-01-31,
1307,697,Χειρουργείο,2024-05-26,
1308,230,Εξέταση Αίματος,2023-08-20,2023-09-18
1309,665,Πυρετός,2024-08-19,
1310,107,Στείρωση,2025-02-07,2025-02-08
1311,943,Λύσσα,2023-08-23,2023-08-31
1312,680,Στείρωση,2023-12-21,2024-01-02
1313,43,Γαστρεντερίτιδα,2024-09-09,2024-09-09
1314,117,Στείρωση,2023-10-13,2023-10-28
1315,572,Χειρουργείο,2024-10-26,2024-11-08
1316,697,Γαστρεντερίτιδα,2025-01-15,2025-02-09
1317,676,Χειρουργείο,2023-02-16,2023-03-02
1318,778,Πυρετός,2024-02-25,2024-03-23
1319,359,Εξέταση Οδοντοστοιχίας,2024-06-12,2024-06-28
1320,824,Χειρουργείο,2024-12-24,2025-01-18
1321,344,Καλαζάρ,2024-05-10,
1322,139,Στείρωση,2023-04-14,2023-04-16
1323,16,Πυρετός,2023-08-11,2023-09-08
1324,494,Κάταγμα,2024-05-31,2024-06-04
1325,862,Γαστρεντερίτιδα,2024-09-17,
1326,765,Κάταγμα,2024-09-18,2024-10-10
1327,354,Στείρωση,2023-10-16,2023-11-04
1328,97,Εμβολιασμός,2025-01-09,2025-01-24
1329,902,Εξέταση Οδοντοστοιχίας,2023-10-31,2023-11-23
1330,756,Χειρουργείο,2024-06-21,2024-07-14
1331,444,Εξέταση Αίματος,2023-10-26,2023-11-04
1332,564,Κάταγμα,2023-07-03,2023-07-06
1333,622,Πυρετός,2024-08-29,
1334,383,Πυρετός,2024-03-19,2024-03-31
1335,450,Εμβολιασμός,2023-08-09,2023-08-21
1336,801,Εμβολιασμός,2023-02-26,2023-03-23
1337,27,Αλλεργική Κρίση,2023-02-28,2023-03-28
1338,256,Μηνιαίος Έλεγχος,2024-07-12,2024-07-18
1339,47,Αλλεργική Κρίση,2024-05-03,
1340,329,Χειρουργείο,2023-06-09,2023-06-16
1341,705,Κάταγμα,2024-11-14,2024-11-22
1342,37,Χειρουργείο,2024-12-14,2025-01-12
1343,981,Εμβολιασμός,2023-12-13,2023-12-22
1344,658,Πυρετός,2023-11-24,2023-12-22
1345,240,Χειρουργείο,2023-05-27,2023-05-29
1346,59,Γαστρεντερίτιδα,2024-03-08,
1347,402,Εμβολιασμός,2023-02-05,
1348,690,Εμβολιασμός,2023-10-28,2023-11-20
1349,477,Πυρετός,2023-07-21,2023-07-22
1350,286,Πυρετός,2023-09-02,2023-09-17
1351,739,Γαστρεντερίτιδα,2024-05-08,2024-06-06
1352,919,Πυρετός,2023-08-10,2023-08-26
1353,821,Πυρετός,2024-04-07,2024-04-13
1354,639,Γαστρεντερίτιδα,2023-04-11,2023-05-07
1355,207,Στείρωση,2023-12-04,2023-12-29
1356,615,Εμβολιασμός,2023-04-16,2023-04-17
1357,798,Αλλεργική Κρίση,2023-03-28,2023-04-25
1358,155,Εξέταση Οδοντοστοιχίας,2023-12-28,2024-01-08
1359,962,Γαστρεντερίτιδα,2023-05-06,2023-06-04
1360,414,Εξέταση Οδοντοστοιχίας,2024-06-08,2024-07-02
1361,807,Καλαζάρ,2024-10-05,2024-10-12
1362,145,Κάταγμα,2024-02-01,2024-02-04
1363,483,Στείρωση,2023-03-30,2023-04-21
1364,322,Κάταγμα,2023-05-18,2023-06-05
1365,23,Κάταγμα,2025-02-07,
1366,219,Κάταγμα,2024-02-15,2024-02-18
1367,651,Στείρωση,2024-09-15,2024-10-07
1368,284,Πυρετός,2023-06-15,2023-07-04
1369,883,Μηνιαίος Έλεγχος,2023-05-07,2023-05-10
1370,980,Εξέταση Αίματος,2023-09-21,2023-10-07
1371,536,Στείρωση,2023-03-22,2023-04-10
1372,629,Καλαζάρ,2025-01-17,2025-01-24
1373,260,Αλλεργική Κρίση,2023-02-09,2023-02-12
1374,896,Καλαζάρ,2024-04-01,
1375,829,Πυρετός,2024-01-24,2024-02-03
1376,18,Μηνιαίος Έλεγχος,2024-12-05,
1377,89,Εμβολιασμός,2023-08-12,
1378,975,Κάταγμα,2024-04-25,2024-05-09
1379,324,Στείρωση,2024-01-21,
1380,875,Πυρετός,2024-01-07,2024-01-08
1381,785,Καλαζάρ,2023-09-21,2023-10-05
1382,793,Εξέταση Οδοντοστοιχίας,2024-04-10,2024-04-20
1383,369,Χειρουργείο,2024-07-19,2024-08-14
1384,914,Χειρουργείο,2025-01-01,2025-01-29
1385,159,Καλαζάρ,2024-12-25,2024-12-31
1386,673,Αλλεργική Κρίση,2025-02-09,
1387,502,Γαστρεντερίτιδα,2023-05-01,2023-05-24
1388,948,Χειρουργείο,2024-11-23,2024-12-04
1389,18,Γαστρεντερίτιδα,2023-10-03,2023-10-06
1390,91,Μηνιαίος Έλεγχος,2023-10-03,2023-10-29
1391,249,Χειρουργείο,2024-04-04,2024-04-24
1392,925,Γαστρεντερίτιδα,2023-12-12,
1393,378,Καλαζάρ,2024-06-07,2024-06-17
1394,559,Γαστρεντερίτιδα,2024-12-16,2025-01-05
1395,47,Κάταγμα,2024-03-28,2024-04-22
1396,516,Λύσσα,2024-02-04,2024-02-21
1397,392,Εμβολιασμός,2023-11-02,2023-11-30
1398,317,Εξέταση Οδοντοστοιχίας,2024-05-27,2024-06-02
1399,525,Λύσσα,2023-06-21,
1400,966,Χειρουργείο,2024-06-03,
1401,207,Καλαζάρ,2023-10-20,2023-10-25
1402,843,Πυρετός,2024-02-25,
1403,998,Εξέταση Οδοντοστοιχίας,2023-06-04,2023-06-25
1404,48,Εμβολιασμός,2024-12-31,2025-01-28
1405,627,Στείρωση,2023-03-26,2023-04-25
1406,681,Μηνιαίος Έλεγχος,2024-05-21,2024-06-13
1407,120,Εμβολιασμός,2023-10-01,
1408,838,Αλλεργική Κρίση,2024-02-24,
1409,732,Εμβολιασμός,2025-02-04,2025-02-05
1410,963,Εξέταση Οδοντοστοιχίας,2024-03-28,2024-04-12
1411,836,Λύσσα,2023-06-15,2023-07-05
1412,687,Εξέταση Οδοντοστοιχίας,2023-02-10,2023-03-10
1413,8,Γαστρεντερίτιδα,2023-06-13,
1414,648,Καλαζάρ,2024-01-26,2024-02-20
1415,340,Αλλεργική Κρίση,2023-06-05,2023-06-29
1416,963,Εμβολιασμός,2024-02-14,2024-02-24
1417,53,Χειρουργείο,2023-08-30,
1418,228,Μηνιαίος Έλεγχος,2024-10-22,
1419,788,Κάταγμα,2023-05-08,
1420,201,Εξέταση Οδοντοστοιχίας,2023-07-23,2023-08-01
1421,399,Γαστρεντερίτιδα,2024-03-17,2024-04-01
1422,51,Κάταγμα,2024-08-20,2024-09-04
1423,624,Γαστρεντερίτιδα,2024-06-25,2024-07-06
1424,320,Αλλεργική Κρίση,2024-02-16,
1425,435,Εξέταση Οδοντοστοιχίας,2023-09-30,2023-10-01
1426,457,Στείρωση,2023-08-16,2023-08-29
1427,960,Αλλεργική Κρίση,2024-01-09,2024-01-20
1428,138,Αλλεργική Κρίση,2023-03-02,2023-03-04
1429,452,Στείρωση,2023-07-25,2023-08-09
1430,78,Κάταγμα,2024-05-25,2024-06-14
1431,866,Εξέταση Οδοντοστοιχίας,2024-11-13,2024-11-13
1432,841,Εμβολιασμός,2024-01-26,2024-02-20
1433,855,Γαστρεντερίτιδα,2024-04-25,
1434,108,Κάταγμα,2024-10-19,
1435,34,Χειρουργείο,2023-03-14,2023-03-27
1436,667,Εξέταση Αίματος,2023-05-22,2023-05-22
1437,280,Εξέταση Αίματος,2024-02-29,
1438,357,Κάταγμα,2023-10-11,2023-10-12
1439,674,Καλαζάρ,2023-09-11,2023-09-24
1440,562,Εμβολιασμός,2023-10-07,2023-10-14
1441,399,Εξέταση Αίματος,2023-02-19,2023-03-13
1442,40,Μηνιαίος Έλεγχος,2024-02-19,2024-02-21
1443,858,Στείρωση,2023-04-16,
1444,276,Εξέταση Οδοντοστοιχίας,2024-01-17,2024-01-17
1445,84,Αλλεργική Κρίση,2023-10-08,2023-10-13
1446,73,Γαστρεντερίτιδα,2023-04-26,2023-05-21
1447,730,Εμβολιασμός,2023-02-02,2023-02-10
1448,659,Γαστρεντερίτιδα,2024-12-03,2024-12-19
1449,338,Κάταγμα,2025-02-06,2025-02-20
1450,189,Χειρουργείο,2024-04-08,2024-04-10
1451,957,Χειρουργείο,2024-04-09,2024-04-24
1452,944,Κάταγμα,2024-05-12,2024-05-21
1453,475,Εξέταση Αίματος,2023-02-22,2023-03-18
1454,513,Εξέταση Οδοντοστοιχίας,2023-12-30,2024-01-16
1455,266,Καλαζάρ,2023-07-15,2023-07-26
1456,564,Στείρωση,2023-07-09,2023-07-23
1457,122,Καλαζάρ,2024-03-08,2024-04-01
1458,56,Αλλεργική Κρίση,2023-02-25,2023-03-18
1459,25,Κάταγμα,2024-04-23,2024-04-25
1460,164,Μηνιαίος Έλεγχος,2024-03-12,2024-03-19
1461,26,Εξέταση Αίματος,2023-05-07,
1462,811,Λύσσα,2023-07-10,
1463,138,Εμβολιασμός,2024-03-28,
1464,54,Χειρουργείο,2023-08-29,2023-09-26
1465,262,Εξέταση Οδοντοστοιχίας,2023-02-06,2023-02-22
1466,920,Μηνιαίος Έλεγχος,2023-09-27,
1467,130,Εξέταση Αίματος,2023-08-08,2023-08-18
1468,159,Πυρετός,2024-05-02,
1469,784,Αλλεργική Κρίση,2023-11-17,2023-11-17
1470,868,Εξέταση Αίματος,2024-04-23,2024-04-25
1471,204,Εμβολιασμός,2024-12-07,2024-12-22
1472,805,Μηνιαίος Έλεγχος,2024-06-05,
1473,509,Μηνιαίος Έλεγχος,2023-06-11,2023-06-23
1474,538,Στείρωση,2023-08-29,
1475,318,Εμβολιασμός,2023-07-21,
1476,890,Πυρετός,2023-09-28,2023-10-21
1477,487,Πυρετός,2023-10-15,2023-10-30
1478,618,Γαστρεντερίτιδα,2025-01-17,2025-01-27
1479,229,Καλαζάρ,2023-10-26,2023-11-01
1480,238,Λύσσα,2023-05-30,
1481,679,Καλαζάρ,2023-02-05,2023-02-27
1482,525,Χειρουργείο,2023-10-15,2023-10-17
1483,370,Λύσσα,2025-01-27,2025-02-17
1484,898,Στείρωση,2023-07-23,
1485,244,Στείρωση,2024-05-19,2024-05-20
1486,1000,Χειρουργείο,2024-05-18,2024-05-24
1487,238,Χειρουργείο,2023-05-19,2023-06-17
1488,903,Εξέταση Οδοντοστοιχίας,2023-09-07,
1489,759,Κάταγμα,2023-08-29,2023-09-28
1490,119,Εξέταση Οδοντοστοιχίας,2024-08-31,2024-09-14
1491,900,Στείρωση,2024-05-12,2024-06-05
1492,755,Στείρωση,2023-09-06,2023-09-10
1493,415,Εμβολιασμός,2024-03-25,2024-04-11
1494,678,Γαστρεντερίτιδα,2023-02-10,2023-02-23
1495,330,Αλλεργική Κρίση,2024-11-24,2024-11-27
1496,922,Αλλεργική Κρίση,2024-12-05,2024-12-11
1497,992,Εξέταση Οδοντοστοιχίας,2024-06-10,2024-07-01
